k1,b,query_id,ap,precision_at_10,ndcg_at_10
0.5,0.0,144,0.22225389373276694,0.2,0.20225893214701973
0.5,0.0,145,0.13792888766351835,0.1,0.11243591644192413
0.5,0.0,146,0.3666666666666667,0.2,0.4841275646907874
0.5,0.0,147,0.3207259639585221,0.4,0.4534049478481434
0.5,0.0,148,0.17757772776527467,0.2,0.31944460674615827
0.5,0.0,149,0.28242747042980126,0.3,0.3557772116892465
0.5,0.0,150,1.0,0.2,1.0
0.5,0.0,151,0.023216605004761238,0.0,0.0
0.5,0.0,152,0.013948137447645566,0.0,0.0
0.5,0.0,153,0.24376479273880095,0.3,0.27908175918060774
0.5,0.0,154,0.7,0.2,0.7415914148287854
0.5,0.0,155,0.13094541910331386,0.1,0.1420364328899563
0.5,0.0,156,0.5036135396792242,0.8,0.5895515010562131
0.5,0.0,157,0.2538521884342931,0.3,0.35502151000905185
0.5,0.0,158,0.3127867746288799,0.2,0.5347363368441794
0.5,0.0,159,0.05577835425173373,0.0,0.0
0.5,0.0,160,0.21984568713806688,0.1,0.3937481555797838
0.5,0.0,161,0.438427650199942,0.3,0.700127352568667
0.5,0.0,162,0.23589405296449573,0.1,0.14520951996825487
0.5,0.0,163,0.21444444444444444,0.2,0.36926780146674987
0.5,0.0,164,0.6146336638394179,0.5,0.7764804878668322
0.5,0.0,165,0.45,0.2,0.6240505200038379
0.5,0.0,166,0.03450811268244828,0.0,0.0
0.5,0.0,167,1.0,0.2,1.0
0.5,0.0,168,0.052655677655677656,0.0,0.0
0.5,0.0,169,0.22294812233836622,0.2,0.36331756126716835
0.5,0.0,170,0.45600896393579315,0.4,0.5852682504806995
0.5,0.0,171,0.5555555555555555,0.3,0.6947781070780835
0.5,0.0,172,0.6791666666666667,0.4,0.6867288992072725
0.5,0.0,173,1.0,0.2,1.0
0.5,0.0,174,0.03981376258053982,0.0,0.0
0.5,0.0,175,0.040859551032356875,0.0,0.0
0.5,0.0,176,0.04571871973533794,0.0,0.0
0.5,0.0,177,0.649047619047619,0.4,0.8128071924219484
0.5,0.0,178,0.5571428571428572,0.4,0.8555970829083218
0.5,0.0,179,0.4480190861769809,0.2,0.5855700749881525
0.5,0.0,180,0.3924722620374795,0.3,0.39216949344416374
0.5,0.0,181,0.2466656158049601,0.1,0.24913276910075044
0.5,0.0,182,0.5833333333333333,0.2,0.66967181649423
0.5,0.0,183,0.5929421061206404,0.7,0.5663370171834575
0.5,0.0,184,0.32215896885069817,0.2,0.3501070881447261
0.5,0.0,185,0.7887311762311762,0.6,0.8198864894195136
